property_type,price_aprox_usd,surface_total_in_m2,borough,lat,lon
apartment,152790.8,,Benito Juárez,19.381729,-99.164986
house,133154.5,305.0,Coyoacán,19.3428597732,-99.1332582013
house,1700000.0,,Miguel Hidalgo,19.396778,-99.228292
apartment,48734.99,0.0,Cuauhtémoc,19.4585508,-99.1271837
apartment,882498.6,0.0,Cuajimalpa de Morelos,19.3887669439,-99.2545384165
apartment,29730.98,,Iztapalapa,,
house,85899.33,,Cuauhtémoc,19.41821,-99.152376
house,165962.42,,Gustavo A. Madero,19.478469,-99.116014
apartment,105741.77,,Gustavo A. Madero,19.493973,-99.130394
house,119703.69,,Iztapalapa,19.325394,-99.094573
apartment,50942.31,,Álvaro Obregón,19.384955,-99.227837
apartment,237089.17,,Cuauhtémoc,19.436024,-99.15461
house,17890000.0,630.0,Miguel Hidalgo,19.4010793,-99.2480728
house,134350.53,,Azcapotzalco,19.503164,-99.174332
house,144922.18,142.0,Iztapalapa,19.3635678,-99.1253732
apartment,52516.51,,Cuauhtémoc,19.443178,-99.144234
apartment,267463.12,,Benito Juárez,19.394358,-99.177444
apartment,25822.49,,Cuauhtémoc,19.456941,-99.156312
apartment,57955.13,,Benito Juárez,,
apartment,88513.29,,Cuauhtémoc,19.439253,-99.163605
apartment,340000.0,,Benito Juárez,,
apartment,212309.14,,Benito Juárez,19.380659,-99.189305
house,262177.41,130.0,Benito Juárez,21.129547,-86.817017
apartment,42159.18,0.0,Xochimilco,19.2606184237,-99.1262201965
house,202891.06,280.0,Benito Juárez,21.1113134241,-86.8480865657
apartment,2124523.0,272.0,Miguel Hidalgo,19.430456,-99.1889121
house,49244.26,,Tlalpan,19.292921,-99.227399
house,434940.47,4687.0,Álvaro Obregón,19.341894,-99.224525
house,263432.41,266.0,Miguel Hidalgo,19.4570650173,-99.1744969413
apartment,20763.39,52.0,Cuauhtémoc,,
apartment,60062.59,,Benito Juárez,19.371543,-99.141669
apartment,100104.31,,Benito Juárez,19.380292,-99.168756
apartment,1650000.0,4400.0,Miguel Hidalgo,19.420166,-99.220367
house,479447.0,,Álvaro Obregón,19.35886,-99.175384
house,1001043.19,,Gustavo A. Madero,19.493973,-99.130394
apartment,105820.8,,Benito Juárez,,
apartment,71653.61,,Benito Juárez,19.393257,-99.157113
house,450000.0,2800.0,Benito Juárez,21.139641,-86.879738
apartment,31787.49,,Venustiano Carranza,19.441816,-99.092908
apartment,54618.33,,Miguel Hidalgo,19.454332,-99.200287
house,737785.69,1000.0,Benito Juárez,21.158964,-86.845937
apartment,77975.99,,Benito Juárez,19.392025,-99.135302
apartment,92138.89,0.0,Cuauhtémoc,19.4556013336,-99.1630777717
house,258926.82,,Benito Juárez,19.391216,-99.16882
apartment,79820.02,,Benito Juárez,,
house,152263.93,300.0,Benito Juárez,21.1104238944,-86.8446922302
apartment,165962.42,,Benito Juárez,19.367025,-99.170349
house,60694.82,,Azcapotzalco,19.494743,-99.187828
apartment,171813.89,100.0,Benito Juárez,19.364967,-99.1428406
house,827177.79,,Coyoacán,19.336697,-99.152534
house,175972.85,,Azcapotzalco,19.473907,-99.177444
apartment,216525.2,,Miguel Hidalgo,19.455666,-99.188522
apartment,511540.79,,Benito Juárez,21.167364,-86.820175
apartment,69999.0,0.0,Solidaridad,,
apartment,230000.0,86.0,Solidaridad,20.626583,-87.078659
apartment,86932.69,,Álvaro Obregón,19.387209,-99.222038
house,237089.17,,Benito Juárez,21.18041,-86.825673
apartment,55833.44,,Benito Juárez,19.384685,-99.135872
apartment,1800000.0,0.0,Miguel Hidalgo,,
apartment,47348.86,,Venustiano Carranza,19.443592,-99.121407
apartment,325000.0,0.0,Solidaridad,20.630901,-87.069916
apartment,21079.59,44.0,Miguel Hidalgo,19.4419278,-99.1705004
apartment,131716.2,,Gustavo A. Madero,19.463026,-99.125833
apartment,128835.99,,Benito Juárez,19.393431,-99.175782
apartment,134350.53,,Álvaro Obregón,19.331932,-99.246689
apartment,41656.88,,Cuauhtémoc,19.45178,-99.15709
house,341935.27,267.0,Benito Juárez,19.3794059,-99.1591446
apartment,34562.33,,Iztapalapa,19.317534,-99.058491
apartment,72692.17,,Azcapotzalco,19.479338,-99.185763
apartment,255529.44,,Benito Juárez,19.390912,-99.172242
store,147557.13,85.0,Coyoacán,,
apartment,82190.91,,Benito Juárez,19.37197,-99.175052
apartment,47673.6,,Cuauhtémoc,19.456208,-99.126229
apartment,81261.82,,Benito Juárez,19.363254,-99.174611
apartment,375000.0,249.0,Tulum,20.209438,-87.467918
apartment,121178.91,,Álvaro Obregón,19.333974,-99.240363
apartment,297678.63,,La Magdalena Contreras,19.327168,-99.224525
apartment,211000.0,0.0,Playa del Carmen,20.620914,-87.075059
apartment,1370173.43,0.0,Miguel Hidalgo,19.4325773,-99.1880862
apartment,1190000.0,0.0,Miguel Hidalgo,19.4316766,-99.2001362
apartment,90339.77,,Benito Juárez,19.373493,-99.189857
house,104870.07,,Gustavo A. Madero,,
house,237089.17,0.0,Benito Juárez,21.14767,-86.830627
house,65873.72,150.0,Benito Juárez,21.1363144,-86.8403365
house,200208.63,300.0,Benito Juárez,21.1419216,-86.8312304
apartment,20025.61,0.0,Tláhuac,19.3040381,-99.0479188
apartment,237145.4,,Miguel Hidalgo,19.400629,-99.179995
apartment,2900000.0,0.0,Miguel Hidalgo,,
apartment,53092.64,,Benito Juárez,19.35782,-99.149406
apartment,88513.29,,Cuauhtémoc,19.439253,-99.163605
house,410954.57,,La Magdalena Contreras,21.085934,-101.521965
store,228000.0,0.0,Solidaridad,,
apartment,40041.72,,Azcapotzalco,19.474655,-99.189277
house,246994.23,,Benito Juárez,19.399375,-99.149986
house,510532.02,,La Magdalena Contreras,21.085934,-101.521965
apartment,141375.43,,Miguel Hidalgo,19.429258,-99.199427
apartment,120652.04,,Benito Juárez,19.400959,-99.162199
apartment,32402.18,65.0,Venustiano Carranza,19.426286944,-99.0603733063
apartment,550000.0,80.0,Solidaridad,20.6295586,-87.0738851
house,385000.0,360.0,Solidaridad,20.613448043,-87.0964579575
house,110667.85,,Álvaro Obregón,19.325361,-99.26414
apartment,35878.96,,Gustavo A. Madero,19.473001,-99.087491
house,21798.18,,Benito Juárez,21.176652,-86.879938
apartment,106690.12,,Coyoacán,19.328833,-99.133163
apartment,310000.0,0.0,Solidaridad,20.5038955,-87.2185537
house,353083.15,813.0,Benito Juárez,21.1025317437,-86.8432565778
house,200208.63,140.0,Benito Juárez,21.158964,-86.845937
apartment,262378.68,,Miguel Hidalgo,19.440935,-99.188522
apartment,44730.82,,Miguel Hidalgo,19.432657,-99.177444
house,210795.91,137.0,La Magdalena Contreras,19.3248768,-99.2331489
apartment,4500000.0,700.0,Cuajimalpa de Morelos,19.3433082,-99.2785732
apartment,153406.72,0.0,Benito Juárez,19.3807458,-99.1553016
store,4700000.0,0.0,Benito Juárez,21.161908,-86.8515279
apartment,25306.04,,Iztapalapa,,
apartment,141199.77,,Tlalpan,19.286619,-99.152534
house,395148.62,480.0,Solidaridad,20.5010613638,-87.2334147941
house,39725.6,,Iztapalapa,19.387844,-99.081648
house,2100000.0,1000.0,Álvaro Obregón,19.322584426,-99.2117980868
apartment,218700.75,88.0,Coyoacán,19.3427258513,-99.1475611925
apartment,34204.06,,Gustavo A. Madero,19.470111,-99.080021
apartment,23714.54,43.0,Iztapalapa,,
house,510532.02,,La Magdalena Contreras,21.085934,-101.521965
apartment,215000.0,104.0,Solidaridad,20.6285919571,-87.0692521332
apartment,241936.33,,Cuauhtémoc,19.409369,-99.171906
house,147522.15,,Gustavo A. Madero,19.477089,-99.080158
apartment,650000.0,0.0,Solidaridad,,
apartment,37934.26,,Iztacalco,,
apartment,30716.22,,Iztapalapa,19.36994,-99.007399
apartment,363622.94,,Miguel Hidalgo,19.441608,-99.204101
house,580970.32,,Álvaro Obregón,19.371502,-99.232647
apartment,31593.03,,Iztapalapa,19.379802,-99.111326
house,1500000.0,290.0,Benito Juárez,,
apartment,33494.27,,Iztacalco,19.399226,-99.134352
apartment,152790.8,,Álvaro Obregón,19.369862,-99.268166
apartment,152000.0,0.0,Solidaridad,20.613375,-87.089897
apartment,363536.73,0.0,Miguel Hidalgo,19.4010793,-99.2480728
house,98260.29,,Benito Juárez,21.082655,-86.857162
apartment,177309.45,,Cuauhtémoc,19.427607,-99.160835
apartment,116026.17,,Cuauhtémoc,19.415612,-99.156404
house,136984.85,120.0,Benito Juárez,21.161908,-86.8515279
store,4000000.0,,Cuauhtémoc,19.548568,-99.137423
house,250260.79,,Tláhuac,19.293397,-99.05097
apartment,131716.2,,Gustavo A. Madero,19.477576,-99.117656
apartment,84298.37,0.0,Miguel Hidalgo,19.4473207,-99.1745277
house,98049.54,,Iztapalapa,19.322038,-99.07808
apartment,54793.94,,Venustiano Carranza,19.452255,-99.124703
house,76395.4,,Benito Juárez,21.141629,-86.854754
apartment,20552.6,18.0,Iztapalapa,19.305361,-99.072311
apartment,150192.08,110.0,Benito Juárez,21.1480872405,-86.8216165155
apartment,439932.13,,Cuauhtémoc,19.430132,-99.169144
apartment,90971.96,,Cuauhtémoc,19.421006,-99.168362
apartment,94308.8,,Tlalpan,19.298168,-99.113106
apartment,38812.39,,Azcapotzalco,19.464589,-99.183659
apartment,72259.51,,Benito Juárez,19.400007,-99.147221
apartment,36248.3,,Gustavo A. Madero,19.523798,-99.155941
house,46943.65,,La Magdalena Contreras,19.306202,-99.235727
apartment,115910.26,,Benito Juárez,19.38512,-99.164668
apartment,52698.97,75.0,Benito Juárez,21.1640976424,-86.8211920559
apartment,17649.97,,Benito Juárez,21.192402,-86.834587
house,324098.71,200.0,Benito Juárez,19.3668017,-99.1724994
apartment,228659.33,,Benito Juárez,19.387451,-99.175505
apartment,205526.01,0.0,Benito Juárez,19.3756773,-99.1546074
house,68492.42,,Coyoacán,19.353449,-99.144457
apartment,75868.53,,Cuauhtémoc,19.461871,-99.129227
house,155425.12,243.0,Benito Juárez,21.161908,-86.8515279
house,231831.06,,Tlalpan,19.289022,-99.222179
apartment,38904.64,,Venustiano Carranza,19.410055,-99.114487
apartment,542670.78,,Álvaro Obregón,19.371342,-99.253616
apartment,51076.22,,Benito Juárez,19.392025,-99.135302
house,82072.33,,Gustavo A. Madero,19.491145,-99.094192
apartment,225450.73,,Álvaro Obregón,19.358585,-99.185753
apartment,520522.86,,Cuauhtémoc,19.420103,-99.171297
apartment,100104.31,,Coyoacán,19.343979,-99.124863
house,151671.87,,La Magdalena Contreras,19.307933,-99.240102
apartment,82471.89,,Coyoacán,19.3366,-99.176275
house,105397.95,0.0,Jerez,22.6468852,-102.9875145
apartment,37258.17,,Benito Juárez,19.370272,-99.149127
apartment,39524.23,50.0,Venustiano Carranza,19.452503,-99.120018
apartment,44178.77,,Benito Juárez,19.382649,-99.143384
house,358353.05,216.0,Álvaro Obregón,19.3373123597,-99.2363516986
apartment,106374.01,,Benito Juárez,,
apartment,92917.98,,Cuajimalpa de Morelos,,
apartment,276604.03,,Coyoacán,19.305704,-99.182983
apartment,118070.41,,Benito Juárez,19.39868,-99.132459
house,316118.9,,Benito Juárez,19.381729,-99.164986
house,95836.71,,Coyoacán,19.313077,-99.131184
apartment,447835.11,200.0,Benito Juárez,19.396593,-99.133163
apartment,44783.51,,Miguel Hidalgo,19.45756,-99.194748
apartment,104319.23,,Cuauhtémoc,19.459745,-99.157984
apartment,187037.01,,Álvaro Obregón,19.337953,-99.240322
apartment,1660017.81,0.0,Cuajimalpa de Morelos,,
apartment,48102.75,,Miguel Hidalgo,19.454332,-99.200287
apartment,158937.36,,Benito Juárez,19.395268,-99.175265
apartment,57034.36,,Benito Juárez,19.377169,-99.187643
apartment,131716.2,,Benito Juárez,19.403334,-99.157755
apartment,285824.17,,Cuauhtémoc,19.41498,-99.177444
apartment,44530.63,0.0,Azcapotzalco,19.4748703197,-99.1884883493
apartment,231875.5,102.0,Álvaro Obregón,19.3784829,-99.2554436
apartment,3350000.0,0.0,Cuajimalpa de Morelos,,
apartment,92174.63,,Cuajimalpa de Morelos,,
apartment,126447.56,,Benito Juárez,19.375374,-99.137657
house,100736.55,,Coyoacán,19.353155,-99.127182
house,4200000.0,1200.0,Miguel Hidalgo,,
house,173865.39,,Iztapalapa,,
apartment,156706.83,,Benito Juárez,19.386821,-99.164805
house,84002.17,,La Magdalena Contreras,19.305018,-99.247283
house,549000.0,350.0,Benito Juárez,21.129547,-86.817017
apartment,60076.83,,Coyoacán,19.337804,-99.150336
apartment,1422535.06,325.0,Cuajimalpa de Morelos,19.3445052,-99.2738167
apartment,419200.0,125.0,Solidaridad,20.626583,-87.078659
apartment,55320.8,,Cuauhtémoc,19.436561,-99.15195
apartment,90101.55,68.0,Venustiano Carranza,19.4182972,-99.1260675
apartment,63961.39,,Benito Juárez,19.366738,-99.14554
apartment,43181.84,,Miguel Hidalgo,19.399689,-99.188522
house,122021.89,,Coyoacán,19.328833,-99.133163
house,690192.93,,Álvaro Obregón,19.355223,-99.206844
house,532259.67,147.0,La Magdalena Contreras,19.318155,-99.220718
apartment,99000.0,0.0,Tulum,20.2114185,-87.4653502
apartment,872168.08,193.0,Miguel Hidalgo,,
house,58481.99,,Coyoacán,19.312718,-99.107342
house,1449221.89,800.0,Álvaro Obregón,,
house,155425.12,,Cuajimalpa de Morelos,19.357346,-99.2879
house,231137.71,,Álvaro Obregón,19.367024,-99.180497
apartment,69809.59,50.0,Cuauhtémoc,,
house,178431.52,,Benito Juárez,23.634501,-102.552788
apartment,719258.75,0.0,Miguel Hidalgo,,
apartment,84298.37,,Benito Juárez,19.35782,-99.149406
house,600625.91,351.0,Álvaro Obregón,19.341961545,-99.2083454132
apartment,154898.26,,Benito Juárez,19.367424,-99.185753
apartment,36836.58,,Álvaro Obregón,19.363524,-99.247303
apartment,150156.47,,Coyoacán,19.322523,-99.141464
apartment,87443.75,,Benito Juárez,19.396705,-99.181902
apartment,44363.96,,Álvaro Obregón,19.35697,-99.23214
house,726546.61,,Coyoacán,,
apartment,247626.47,,Cuauhtémoc,19.427887,-99.160687
house,121099.09,,Coyoacán,19.343979,-99.124863
apartment,94022.66,,Benito Juárez,23.634501,-102.552788
apartment,46633.43,,Iztacalco,23.634501,-102.552788
apartment,69335.41,,Cuauhtémoc,19.455525,-99.124086
apartment,60287.63,,Gustavo A. Madero,19.468775,-99.115636
apartment,100104.31,,Tlalpan,19.281164,-99.20237
apartment,221283.23,,Cuajimalpa de Morelos,19.355429,-99.275464
house,118975.56,,Tlalpan,19.29625,-99.128215
house,115937.75,,Coyoacán,19.302721,-99.10851
apartment,374074.03,118.0,Cuauhtémoc,19.4280794,-99.164609
house,226605.6,300.0,Cuauhtémoc,19.4615578,-99.130454
apartment,51405.79,,Azcapotzalco,19.48888,-99.179278
apartment,36669.79,,Iztapalapa,19.336438,-99.021671
apartment,24117.6,,Azcapotzalco,19.472155,-99.161186
apartment,28714.13,50.0,Iztapalapa,19.346609,-99.072311
house,146995.28,354.0,Iztapalapa,19.3433813297,-99.0125776827
house,1800000.0,497.0,Miguel Hidalgo,,
apartment,2381500.0,433.0,Miguel Hidalgo,,
apartment,200000.0,0.0,Benito Juárez,21.1364618,-86.7682533
apartment,210745.93,,Benito Juárez,19.367752,-99.180149
house,392514.3,,La Magdalena Contreras,19.312578,-99.236298
apartment,119363.18,86.0,Benito Juárez,21.109231591,-86.8412952125
apartment,90971.96,,Cuauhtémoc,19.421006,-99.168362
apartment,7823.94,43.0,Tláhuac,19.2833321409,-99.0553602576
house,96943.13,,Tlalpan,19.284672,-99.220367
apartment,22022.95,,Tláhuac,19.29707,-99.051074
apartment,349000.0,,Playa del Carmen,20.624109,-87.075594
apartment,42396.32,,Cuauhtémoc,19.461256,-99.133059
apartment,56901.4,,Miguel Hidalgo,19.396265,-99.18194
apartment,1185015.0,0.0,Benito Juárez,19.3655578,-99.1801033
apartment,115910.26,0.0,Benito Juárez,21.1449151188,-86.8215530886
apartment,28977.56,,Tláhuac,19.304163,-99.042764
house,985470.89,583.0,Álvaro Obregón,19.3254018,-99.2066379
apartment,284507.01,0.0,Miguel Hidalgo,,
house,242357.82,,Álvaro Obregón,19.3447,-99.212753
apartment,58285.06,,Miguel Hidalgo,19.397531,-99.182964
apartment,80153.68,,Cuauhtémoc,19.445742,-99.159469
house,1501564.78,,Miguel Hidalgo,19.401079,-99.24807
apartment,44167.29,,Iztapalapa,19.357981,-99.080612
apartment,368278.52,,Cuauhtémoc,19.405298,-99.164986
apartment,165962.42,3142.0,Benito Juárez,21.129547,-86.817017
apartment,172177.53,,Benito Juárez,23.634501,-102.552788
apartment,84298.37,,Cuauhtémoc,19.412061,-99.1448
house,39049.94,,Álvaro Obregón,19.380474,-99.245664
apartment,160682.55,,Álvaro Obregón,19.386852,-99.194748
apartment,27818.46,,Tláhuac,19.285943,-99.044333
house,99741.61,,Coyoacán,19.314902,-99.112504
apartment,85878.96,,Benito Juárez,19.396893,-99.152302
apartment,30031.29,,Tláhuac,19.302588,-99.048903
apartment,222600.39,115.0,Coyoacán,19.3023717,-99.167894
house,126974.42,,Álvaro Obregón,19.366658,-99.221381
apartment,189671.34,,Coyoacán,19.344351,-99.162515
apartment,37377.68,,Venustiano Carranza,19.445553,-99.097057
apartment,447941.31,242.0,Benito Juárez,19.381729,-99.164986
apartment,474290.8,0.0,Miguel Hidalgo,,
apartment,174140.42,,Benito Juárez,19.383952,-99.160229
apartment,27192.67,,Cuauhtémoc,19.439858,-99.150241
house,144922.18,370.0,Tlalpan,19.2679036,-99.1483882
apartment,37386.32,,Iztapalapa,19.354947,-99.087529
house,289844.37,278.0,Azcapotzalco,19.4617367039,-99.1819055378
house,115910.26,,Benito Juárez,21.149204,-86.833328
apartment,221283.23,,Benito Juárez,19.394073,-99.153915
apartment,115568.22,0.0,Venustiano Carranza,19.4306069,-99.0949899
house,306581.57,,Benito Juárez,19.39365,-99.14769
store,200208.63,,Cuauhtémoc,19.436024,-99.15461
house,249793.15,202.0,Coyoacán,19.3354254,-99.1338549
house,57433.27,,Gustavo A. Madero,19.458993,-99.103261
apartment,204950.42,,Benito Juárez,19.387821,-99.169287
house,269924.16,63.0,Cuauhtémoc,19.436024,-99.15461
house,40111.95,,Álvaro Obregón,19.349475,-99.16422
house,105899.83,,Álvaro Obregón,19.337902,-99.236776
house,86885.12,,Álvaro Obregón,19.342257,-99.219357
apartment,120838.28,0.0,Venustiano Carranza,19.4306069,-99.0949899
house,192305.66,180.0,Benito Juárez,21.139641,-86.879738
apartment,104970.98,300.0,Benito Juárez,21.146414,-86.843369
apartment,65858.1,,Iztacalco,19.400165,-99.135621
house,342462.14,,Tlalpan,19.290953,-99.124863
apartment,350000.0,10000.0,Isla Mujeres,21.2391738382,-86.8051890841
apartment,331503.35,,Cuajimalpa de Morelos,,
apartment,82948.19,,Coyoacán,19.305266,-99.148363
house,4200000.0,1206.0,Miguel Hidalgo,19.4207986566,-99.2237247544
apartment,163366.83,0.0,Cuajimalpa de Morelos,19.3499358,-99.2906864
house,71653.61,,Miguel Hidalgo,19.398732,-99.185244
apartment,46821.3,,Cuauhtémoc,19.456439,-99.144414
apartment,186000.0,,Solidaridad,20.632206,-87.07283
house,313558.92,150.0,Coyoacán,19.336697,-99.152534
apartment,160061.53,,Miguel Hidalgo,19.443178,-99.20237
house,180047.25,,La Magdalena Contreras,19.31421,-99.232144
apartment,30952.36,,Cuauhtémoc,19.447374,-99.137868
apartment,241015.19,148.0,Cuajimalpa de Morelos,19.3652115,-99.3016761
apartment,61643.18,,Benito Juárez,19.39942,-99.141673
house,39524.23,160.0,Benito Juárez,21.139271,-86.859673
house,1000000.0,278.0,Benito Juárez,,
apartment,192305.66,,Benito Juárez,,
apartment,120153.67,,Benito Juárez,19.400959,-99.162199
house,79029.72,,Álvaro Obregón,19.352972,-99.238373
apartment,89588.26,80.0,Benito Juárez,21.1902642,-86.8198375
apartment,1731346.0,284.0,Miguel Hidalgo,19.4354835,-99.2106606
house,316445.34,,Álvaro Obregón,19.338886,-99.252586
apartment,71126.75,,Azcapotzalco,19.474885,-99.188231
apartment,52686.48,,Miguel Hidalgo,19.453691,-99.180039
apartment,49273.54,,Coyoacán,19.326108,-99.122758
apartment,121207.64,53.0,Álvaro Obregón,19.3339007,-99.240356
apartment,181768.36,,Miguel Hidalgo,19.4415362,-99.1822558
house,1166000.0,,Playa del Carmen,21.15835,-86.821678
apartment,58885.31,,Cuauhtémoc,19.404661,-99.133858
apartment,35616.06,,Iztapalapa,19.361103,-99.073199
apartment,226605.6,170.0,Benito Juárez,21.082655,-86.857162
house,289844.37,400.0,Azcapotzalco,19.4863311,-99.1989519
house,267057.24,,Venustiano Carranza,19.414261,-99.104118
apartment,221283.23,,Tlalpan,19.299774,-99.112124
apartment,55882.76,,Álvaro Obregón,19.368942,-99.224435
house,684032.73,,Tlalpan,19.3008,-99.193624
house,3500000.0,1265.0,Miguel Hidalgo,19.420166,-99.220367
house,86953.31,110.0,Benito Juárez,21.082655,-86.857162
house,280818.95,,Gustavo A. Madero,19.508428,-99.125896
apartment,153844.53,,Miguel Hidalgo,19.43557,-99.207662
apartment,65858.1,,Azcapotzalco,19.481949,-99.209764
apartment,90866.58,,Benito Juárez,19.373493,-99.189857
house,57433.27,,Gustavo A. Madero,19.540075,-99.137215
apartment,137052.0,0.0,Benito Juárez,21.129547,-86.817017
house,2980000.0,532.0,Solidaridad,20.6160505579,-87.079962194
apartment,358268.08,0.0,Álvaro Obregón,19.3340160476,-99.2403754281
